Flight ID,Departure date,Intl/Dome,Flight NO.,Departure airport,Arrival airport,Departure Time,Arrival Time,Airplane ID,Airplane Model,Air fares,Peak-season fares ,Off-season rates
2143,42860,Dome,171,52,38,42860.30208,42860.36806,11,2,693,801,594
2144,42861,Dome,171,52,38,42861.30208,42861.36806,119,2,923,1475,707
2145,42862,Dome,171,52,38,42862.30208,42862.36806,61,2,983,1047,878
2146,42863,Dome,171,52,38,42863.30208,42863.36806,88,2,723,1414,612
2147,42860,Dome,180,37,43,42860.46875,42860.54861,65,2,1125,1673,912
2148,42861,Dome,180,37,43,42861.46875,42861.54861,96,2,486,609,350
2149,42863,Dome,180,37,43,42863.46875,42863.54861,51,2,607,630,463
2150,42860,Dome,172,38,52,42860.65625,42860.70833,11,2,269,457,228
2151,42861,Dome,172,38,52,42861.65625,42861.70833,119,2,335,616,314
2152,42862,Dome,172,38,52,42862.65625,42862.70833,61,2,586,712,443
2153,42863,Dome,172,38,52,42863.65625,42863.70833,88,2,668,1090,616
2154,42860,Dome,180,61,37,42860.34028,42860.42708,65,2,601,753,511
2155,42861,Dome,180,61,37,42861.34028,42861.42708,96,2,879,1036,849
2156,42863,Dome,180,61,37,42863.34028,42863.42708,51,2,1275,2296,1207
2157,42860,Dome,194,73,46,42860.67361,42860.72222,103,2,634,1022,557
2158,42862,Dome,194,73,46,42862.67361,42862.72222,42,1,555,580,540
2159,42863,Dome,194,49,73,42863.54514,42863.63889,109,2,578,1155,550
2160,42860,Dome,195,73,49,42860.85417,42860.94097,103,2,1222,1913,925
2161,42863,Dome,195,73,49,42863.85417,42863.94097,109,2,512,779,359
2162,42863,Dome,194,73,46,42863.67361,42863.72222,109,2,618,977,566
2163,42862,Dome,195,46,73,42862.77431,42862.82292,42,1,461,565,384
2164,42862,Dome,195,73,49,42862.85417,42862.94097,42,1,1022,1563,728
2165,42860,Dome,193,75,27,42860.67014,42860.82292,139,2,1245,1716,1134
2166,42861,Dome,193,75,27,42861.67014,42861.82292,120,2,1166,1753,1012
2167,42862,Dome,193,75,27,42862.67014,42862.82292,130,2,1224,2426,1025
2168,42863,Dome,193,75,27,42863.67014,42863.82292,139,2,2190,2809,1846
2169,42860,Dome,195,46,73,42860.77431,42860.82292,103,2,398,658,291
2170,42863,Dome,195,46,73,42863.77431,42863.82292,109,2,361,589,292
2171,42860,Dome,198,27,46,42860.73611,42860.81944,102,2,785,788,626
2172,42862,Dome,198,27,46,42862.73611,42862.81944,97,2,662,1290,632
2173,42860,Dome,191,27,75,42860.44444,42860.62153,139,2,2111,3821,1635
2174,42861,Dome,191,27,75,42861.44444,42861.62153,120,2,2381,4596,2174
2175,42862,Dome,191,27,75,42862.44444,42862.62153,49,2,1690,1755,1331
2176,42863,Dome,191,27,75,42863.44444,42863.62153,139,2,1506,2883,1448
2177,42860,Dome,193,27,52,42860.88194,42860.96528,139,2,982,1341,981
2178,42861,Dome,193,27,52,42861.88194,42861.96528,120,2,624,806,623
2179,42862,Dome,193,27,52,42862.88194,42862.96528,130,2,712,1297,547
2180,42863,Dome,193,27,52,42863.88194,42863.96528,139,2,721,1395,699
2181,42860,Dome,191,52,27,42860.31597,42860.40278,139,2,766,1167,546
2182,42861,Dome,191,52,27,42861.31597,42861.40278,120,2,782,1243,642
2183,42862,Dome,191,52,27,42862.31597,42862.40278,49,2,477,738,416
2184,42863,Dome,191,52,27,42863.31597,42863.40278,139,2,593,1055,558
2185,42860,Dome,194,49,73,42860.53472,42860.63194,103,2,1028,1631,1026
2186,42862,Dome,194,49,73,42862.53472,42862.63194,42,1,532,541,455
2187,42860,Dome,323,52,67,42860.35069,42860.45139,38,2,1286,1696,1267
2188,42861,Dome,323,52,67,42861.35069,42861.45139,60,2,505,664,401
2189,42862,Dome,323,52,67,42862.35069,42862.45139,83,2,836,1369,684
2190,42863,Dome,323,52,67,42863.35069,42863.45139,83,2,1429,1893,1212
2191,42860,Dome,324,67,52,42860.5,42860.59722,38,2,1409,1974,1405
2192,42861,Dome,324,67,52,42861.5,42861.59722,60,2,848,1130,653
2193,42862,Dome,324,67,52,42862.5,42862.59722,83,2,945,969,856
2194,42863,Dome,324,67,52,42863.5,42863.59722,83,2,1092,2096,964
2195,42860,Dome,325,32,67,42860.32639,42860.38889,119,2,706,739,508
2196,42861,Dome,325,32,67,42861.32639,42861.38889,83,2,904,1703,760
2197,42863,Dome,325,32,67,42863.32639,42863.38889,9,2,807,1113,609
2198,42861,Dome,247,35,49,42861.69444,42861.75,43,1,571,612,501
2199,42862,Dome,247,35,49,42862.69444,42862.75,57,2,831,1521,790
2200,42863,Dome,247,35,49,42863.69444,42863.75,103,2,690,731,533
2201,42860,Dome,248,52,42,42860.5625,42860.69097,4,2,1908,3726,1742
2202,42861,Dome,248,52,42,42861.5625,42861.69097,127,2,1595,3179,1242
2203,42862,Dome,248,52,42,42862.5625,42862.69097,72,2,1590,2080,1412
2204,42863,Dome,248,52,42,42863.5625,42863.69097,137,2,1751,2185,1637
2205,42860,Dome,247,35,49,42860.69444,42860.74653,93,2,451,483,393
2206,42860,Dome,248,27,52,42860.4375,42860.52083,4,2,455,464,419
2207,42861,Dome,248,27,52,42861.4375,42861.52083,127,2,1245,1305,1243
2208,42862,Dome,248,27,52,42862.4375,42862.52083,72,2,904,1062,686
2209,42863,Dome,248,27,52,42863.4375,42863.52083,137,2,1006,1739,955
2210,42861,Dome,249,42,52,42861.72917,42861.85069,127,2,1147,1311,876
2211,42862,Dome,249,42,52,42862.72917,42862.85069,72,2,714,1170,681
2212,42861,Dome,249,52,27,42861.89236,42861.98611,127,2,886,926,798
2213,42862,Dome,249,52,27,42862.89236,42862.98611,72,2,1032,1213,801
2214,42861,Dome,245,49,35,42861.59722,42861.66319,43,1,919,1481,686
2215,42862,Dome,245,49,35,42862.59722,42862.66319,57,2,982,1382,779
2216,42863,Dome,245,49,35,42863.59722,42863.66319,103,2,978,1753,689
2217,42860,Dome,242,31,27,42860.46875,42860.60069,61,2,1938,3485,1403
2218,42862,Dome,242,31,27,42862.46875,42862.60069,82,2,1507,1780,1399
2219,42863,Dome,242,31,27,42863.46875,42863.60069,52,2,1723,3152,1503
2220,42860,Dome,249,42,52,42860.72917,42860.85069,4,2,1733,3315,1313
2221,42863,Dome,249,42,52,42863.72917,42863.85069,137,2,940,1239,799
2222,42860,Dome,249,52,27,42860.89236,42860.98611,4,2,723,1235,535
2223,42863,Dome,249,52,27,42863.89236,42863.98611,137,2,747,1469,539
2224,42860,Dome,245,49,35,42860.59722,42860.66319,93,2,500,946,388
2225,42860,Dome,289,40,49,42860.89583,42860.97569,58,2,642,750,592
2226,42860,Dome,290,27,36,42860.30208,42860.44097,102,2,1227,1729,1125
2227,42861,Dome,290,27,36,42861.30208,42861.44097,112,2,883,1675,851
2228,42862,Dome,290,27,36,42862.30208,42862.44097,97,2,1090,1924,947
2229,42863,Dome,290,27,36,42863.30208,42863.44097,72,2,1429,1490,1007
2230,42860,Dome,291,36,27,42860.48611,42860.61458,102,2,1676,2002,1552
2231,42862,Dome,291,36,27,42862.48611,42862.61458,97,2,1676,2271,1659
2232,42863,Dome,291,36,27,42863.48611,42863.61458,72,2,1567,2287,1543
2233,42861,Dome,291,36,27,42861.48611,42861.61458,112,2,1654,1834,1640
2234,42860,Dome,288,49,40,42860.77083,42860.85417,58,2,486,792,375
2235,42862,Dome,288,49,40,42862.77083,42862.85417,59,2,1094,1503,904
2236,42862,Dome,289,40,49,42862.89583,42862.97569,59,2,764,1259,686
2237,42860,Dome,241,27,31,42860.29514,42860.42361,61,2,1136,2259,1093
2238,42862,Dome,241,27,31,42862.29514,42862.42361,82,2,1110,2116,846
2239,42863,Dome,241,27,31,42863.29514,42863.42361,52,2,1736,2972,1385
2240,42860,Dome,240,36,52,42860.43403,42860.52083,62,2,1281,1757,1120
2241,42861,Dome,240,36,52,42861.43403,42861.52083,34,2,878,1583,788
2242,42862,Dome,240,36,52,42862.43403,42862.52083,34,2,592,1045,444
2243,42863,Dome,240,36,52,42863.43403,42863.52083,61,2,688,715,669
2244,42860,Dome,238,52,36,42860.29514,42860.38889,62,2,647,986,506
2245,42861,Dome,238,52,36,42861.29514,42861.38889,34,2,942,1521,845
2246,42862,Dome,238,52,36,42862.29514,42862.38889,34,2,818,822,597
2247,42863,Dome,238,52,36,42863.29514,42863.38889,61,2,1244,1373,1090
2248,42860,Dome,211,52,44,42860.67361,42860.79514,34,2,1126,1293,830
2249,42862,Dome,211,52,44,42862.67361,42862.79514,83,2,1033,1239,762
2250,42863,Dome,218,47,32,42863.67361,42863.77083,40,1,522,884,521
2251,42862,Dome,215,67,74,42862.47569,42862.54514,32,1,535,691,454
2252,42863,Dome,218,32,52,42863.80903,42863.875,40,1,607,640,455
2253,42861,Dome,216,74,67,42861.59028,42861.64583,32,1,528,1024,392
2254,42863,Dome,216,74,67,42863.59028,42863.64583,32,1,591,958,556
2255,42861,Dome,218,47,32,42861.67361,42861.77083,31,1,1302,1780,1201
2256,42861,Dome,218,32,52,42861.80903,42861.875,31,1,869,1492,864
2257,42860,Dome,212,44,52,42860.82639,42860.93403,34,2,680,858,540
2258,42862,Dome,212,44,52,42862.82639,42862.93403,83,2,1305,2104,1122
2259,42861,Dome,216,67,49,42861.69097,42861.79514,32,1,1406,1725,1226
2260,42863,Dome,216,67,49,42863.69097,42863.79514,32,1,957,1077,791
2261,42862,Dome,217,52,32,42862.42361,42862.5,31,1,755,1257,569
2262,42861,Dome,213,49,32,42861.54167,42861.61111,140,2,628,963,552
2263,42862,Dome,217,32,47,42862.54167,42862.63889,31,1,1291,1453,954
2264,42861,Dome,213,32,46,42861.64931,42861.72222,140,2,858,1011,710
2265,42860,Dome,217,52,32,42860.42361,42860.5,31,1,384,525,381
2266,42860,Dome,217,32,47,42860.54167,42860.63889,31,1,864,1206,716
2267,42861,Dome,214,46,32,42861.77431,42861.85069,140,2,1059,1771,800
2268,42861,Dome,214,32,49,42861.89236,42861.95486,140,2,931,1436,726
2269,42862,Dome,215,49,67,42862.32292,42862.43403,32,1,1559,2159,1552
2270,42861,Dome,183,32,61,42861.92708,42861.99306,79,2,883,1620,728
2271,42862,Dome,183,32,61,42862.92708,42862.99306,112,2,883,1566,710
2272,42860,Dome,187,57,46,42860.44792,42860.52778,87,2,535,1067,415
2273,42861,Dome,187,57,46,42861.44792,42861.52778,113,2,1194,1875,1038
2274,42862,Dome,187,57,46,42862.44792,42862.52778,100,2,913,1497,856
2275,42863,Dome,187,57,46,42863.44792,42863.52778,112,2,1026,1858,967
2276,42860,Dome,187,61,57,42860.34028,42860.40625,87,2,970,1243,899
2277,42861,Dome,187,61,57,42861.34028,42861.40625,113,2,372,460,317
2278,42862,Dome,187,61,57,42862.34028,42862.40625,100,2,734,1422,625
2279,42863,Dome,187,61,57,42863.34028,42863.40625,112,2,577,676,428
2280,42863,Dome,188,46,57,42863.81597,42863.89236,100,2,976,1809,770
2281,42863,Dome,188,57,61,42863.93403,42863.99653,100,2,452,587,338
2282,42861,Dome,188,46,57,42861.81597,42861.89236,87,2,636,641,484
2283,42862,Dome,188,46,57,42862.81597,42862.89236,113,2,429,694,344
2284,42860,Dome,181,43,37,42860.60069,42860.67014,65,2,706,1023,646
2285,42861,Dome,181,43,37,42861.60069,42861.67014,96,2,472,909,462
2286,42863,Dome,181,43,37,42863.60069,42863.67014,51,2,1014,1852,878
2287,42861,Dome,188,57,61,42861.93403,42861.99653,87,2,893,982,863
2288,42862,Dome,188,57,61,42862.93403,42862.99653,113,2,808,1575,619
2289,42861,Dome,182,32,44,42861.66667,42861.76736,79,2,700,763,610
2290,42862,Dome,182,32,44,42862.66667,42862.76736,112,2,533,860,461
2291,42860,Dome,181,37,61,42860.71181,42860.79861,65,2,1174,1389,949
2292,42861,Dome,181,37,61,42861.71181,42861.79861,96,2,777,1051,638
2293,42863,Dome,181,37,61,42863.71181,42863.79861,51,2,546,753,490
2294,42860,Dome,188,46,57,42860.81597,42860.89236,17,2,915,1231,773
2295,42860,Dome,188,57,61,42860.93403,42860.99653,17,2,788,957,608
2296,42861,Dome,182,61,32,42861.55903,42861.625,79,2,892,1401,818
2297,42862,Dome,182,61,32,42862.55903,42862.625,112,2,735,832,523
2298,42861,Dome,183,44,32,42861.79861,42861.89236,79,2,633,912,623
2299,42862,Dome,183,44,32,42862.79861,42862.89236,112,2,1137,1442,889
2300,42861,Dome,255,39,49,42861.86806,42861.95139,42,1,860,1066,717
2301,42861,Dome,254,49,39,42861.75347,42861.83681,42,1,1128,1131,1119
2302,42863,Dome,254,49,39,42863.75347,42863.83681,48,2,1044,1290,951
2303,42863,Dome,255,39,49,42863.86806,42863.95139,48,2,554,1068,405
2304,42860,Dome,203,46,45,42860.70486,42860.76736,62,2,521,850,415
2305,42862,Dome,203,46,45,42862.70486,42862.76736,60,2,892,1085,802
2306,42863,Dome,203,46,45,42863.70486,42863.76736,61,2,766,1167,546
2307,42860,Dome,204,45,46,42860.79861,42860.85417,62,2,658,718,636
2308,42862,Dome,204,45,46,42862.79861,42862.85417,60,2,457,795,327
2309,42863,Dome,204,45,46,42863.79861,42863.85417,61,2,818,1569,815
2310,42860,Dome,204,46,52,42860.89931,42860.98958,62,2,780,1345,609
2311,42862,Dome,204,46,52,42862.89931,42862.98958,60,2,866,1621,707
2312,42863,Dome,204,46,52,42863.89931,42863.98958,61,2,1063,1960,767
2313,42860,Dome,202,44,38,42860.79167,42860.875,128,2,726,1448,573
2314,42861,Dome,202,44,38,42861.79167,42861.875,59,2,1188,1687,900
2315,42862,Dome,202,44,38,42862.79167,42862.875,121,2,419,732,349
2316,42860,Dome,203,52,46,42860.56597,42860.66319,62,2,1429,1694,1051
2317,42862,Dome,203,52,46,42862.56597,42862.66319,60,2,1069,1234,763
2318,42863,Dome,203,52,46,42863.56597,42863.66319,61,2,1158,1187,830
2319,42860,Dome,202,38,49,42860.92361,42860.98611,128,2,589,1035,518
2320,42861,Dome,202,38,49,42861.92361,42861.98611,59,2,861,1405,774
2321,42862,Dome,202,38,49,42862.92361,42862.98611,121,2,372,440,294
2322,42860,Dome,228,32,50,42860.93403,42860.99306,105,2,350,518,294
2323,42862,Dome,228,75,32,42862.71875,42862.89236,104,2,1009,1882,835
2324,42860,Dome,227,50,32,42860.37847,42860.4375,105,2,678,1002,544
2325,42861,Dome,227,50,32,42861.37847,42861.4375,66,2,873,1359,739
2326,42862,Dome,227,50,32,42862.37847,42862.4375,104,2,585,865,448
2327,42863,Dome,227,50,32,42863.37847,42863.4375,105,2,342,572,306
2328,42862,Dome,228,32,50,42862.93403,42862.99306,104,2,860,1529,840
2329,42863,Dome,228,75,32,42863.71875,42863.89236,105,2,1080,1516,854
2330,42863,Dome,228,32,50,42863.93403,42863.99306,105,2,335,640,235
2331,42860,Dome,227,32,75,42860.47917,42860.67014,105,2,2853,3498,2701
2332,42861,Dome,227,32,75,42861.47917,42861.67014,66,2,1922,2838,1387
2333,42862,Dome,227,32,75,42862.47917,42862.67014,104,2,1264,1481,1065
2334,42863,Dome,227,32,75,42863.47917,42863.67014,105,2,2115,3342,1777
2335,42861,Dome,228,75,32,42861.71875,42861.89236,66,2,1064,1511,897
2336,42861,Dome,228,32,50,42861.93403,42861.99306,66,2,503,612,381
2337,42860,Dome,228,75,32,42860.71875,42860.89236,105,2,2148,2876,1599
2338,42860,Intl,489,49,11,42860.875,42860.97917,109,2,1423,1737,1113
2339,42861,Intl,489,49,11,42861.875,42861.97917,18,2,1458,1641,1243
2340,42862,Intl,489,49,11,42862.875,42862.97917,102,2,1510,1720,1360
2341,42863,Intl,489,49,11,42863.875,42863.97917,102,2,1403,2370,1003
2342,42860,Intl,490,11,49,42860.27083,42860.37153,106,2,1663,2579,1198
2343,42861,Intl,490,11,49,42861.27083,42861.37153,109,2,1371,1681,1181
2344,42862,Intl,490,11,49,42862.27083,42862.37153,18,2,1702,2136,1220
2345,42863,Intl,490,11,49,42863.27083,42863.37153,102,2,1489,2899,1284
2346,42861,Dome,65,49,65,42861.29861,42861.41319,90,2,915,1056,874
